dataset,seed,model,severity,n_test,n_errors,accuracy,confidence_all,confidence_correct,confidence_error,margin_all,margin_correct,margin_error,high_confidence_error_rate,vote_agreement,vote_agreement_error,vote_entropy,vote_entropy_error,disagreement_confidence_correlation
Wine,17,Gradient Boosting,0.0,36,2,0.9444444444444444,0.9558514319380974,0.9683722421860862,0.7429976577222872,5.725743462823968,5.9857445977169474,1.305724169643328,0.0,,,,,
Wine,17,Gradient Boosting,0.25,36,2,0.9444444444444444,0.9308867389986067,0.9341203585467506,0.8759152066801601,5.044904418717491,5.165528268932217,2.9942989650671468,0.5,,,,,
Wine,17,Gradient Boosting,0.5,36,2,0.9444444444444444,0.9478980982570009,0.9628373017403494,0.693931639040078,4.954911637749803,5.193662160116606,0.8961527575141761,0.0,,,,,
Wine,17,Gradient Boosting,1.0,36,13,0.6388888888888888,0.9137039834498574,0.980084005310568,0.7962624063116761,3.9872687302874987,5.028283678237212,2.1454730531456976,0.38461538461538464,,,,,
Wine,17,Gradient Boosting,1.5,36,9,0.75,0.8447672127871021,0.8630573629731906,0.7898967622288366,3.066967487346112,3.258737210337356,2.4916583183723784,0.3333333333333333,,,,,
Wine,17,Gradient Boosting,2.0,36,14,0.6111111111111112,0.8080097975639307,0.8444148838693032,0.7508018047983454,2.47092176390834,2.8812501063891975,1.8261200828669946,0.21428571428571427,,,,,
Wine,18,Logistic Regression,0.0,36,2,0.9444444444444444,0.9566837048684115,0.967702770942212,0.7693595816138058,5.036846588439352,5.261650087531926,1.215187103865589,0.0,,,,,
Wine,18,Logistic Regression,0.25,36,2,0.9444444444444444,0.955378081998425,0.9671658978872745,0.7549852118879843,4.761784231998822,4.96547318529492,1.2990720259651665,0.0,,,,,
Wine,18,Logistic Regression,0.5,36,3,0.9166666666666666,0.9447465401062796,0.9593930966461968,0.783634418167193,4.767398848890182,5.053219695072617,1.6233695408834095,0.3333333333333333,,,,,
Wine,18,Logistic Regression,1.0,36,5,0.8611111111111112,0.9216539483521766,0.9372677828355981,0.8248481745549633,4.090926480794175,4.269725924078392,2.9823699324320314,0.4,,,,,
Wine,18,Logistic Regression,1.5,36,9,0.75,0.9443072373332383,0.9643432037796844,0.8841993379938994,5.870837434074344,6.390444708936855,4.312015609486816,0.6666666666666666,,,,,
Wine,18,Logistic Regression,2.0,36,11,0.6944444444444444,0.9586210882073877,0.9767972969742356,0.9173115228281881,6.435113238720968,7.561932641783046,3.8741600499435123,0.8181818181818182,,,,,
Wine,18,Random Forest,0.0,36,1,0.9722222222222222,0.8564626984126984,0.862731156462585,0.6370666666666667,0.7421089947089947,0.7553844897959183,0.27746666666666664,0.0,0.859,0.676,0.3679523822678315,0.573312229423174,-0.9825585362406494
Wine,18,Random Forest,0.25,36,1,0.9722222222222222,0.8234559523809524,0.8306327891156464,0.5722666666666667,0.6807818783068783,0.6959127891156462,0.15120000000000006,0.0,0.8252222222222222,0.636,0.4393197599212025,0.5968301935713727,-0.9768523530167809
Wine,18,Random Forest,0.5,36,3,0.9166666666666666,0.7977854497354497,0.8193809523809523,0.5602349206349206,0.6374388888888889,0.6805936507936509,0.16273650793650798,0.0,0.7958888888888889,0.5746666666666667,0.48393912871107286,0.7168447821410314,-0.9820687307168269
Wine,18,Random Forest,1.0,36,7,0.8055555555555556,0.6902026455026454,0.7000958949096878,0.6492163265306123,0.46721441798941804,0.48877947454844006,0.3778734693877551,0.0,0.6907777777777777,0.6457142857142857,0.6516057847063281,0.710047988269982,-0.9774996502249134
Wine,18,Random Forest,1.5,36,8,0.7777777777777778,0.6157404761904761,0.6279561224489795,0.5729857142857142,0.34083571428571424,0.3619341836734694,0.2669910714285714,0.0,0.6091111111111112,0.5665,0.7471562856863971,0.8170022212062091,-0.9807611927201679
Wine,18,Random Forest,2.0,36,12,0.6666666666666666,0.6017158730158729,0.6149527777777778,0.5752420634920635,0.3291781746031746,0.3569781746031746,0.2735781746031746,0.0,0.6110000000000001,0.5833333333333334,0.7634694506034595,0.8070755401427544,-0.9779464782554429
Wine,18,Gradient Boosting,0.0,36,1,0.9722222222222222,0.979495692129648,0.9818770626730765,0.8961477231096469,5.679619720517881,5.779818045383623,2.1726783502169384,0.0,,,,,
Wine,18,Gradient Boosting,0.25,36,1,0.9722222222222222,0.976684420448065,0.983366606601306,0.742807905084631,5.364640681735738,5.487216033647083,1.07450336483859,0.0,,,,,
Wine,18,Gradient Boosting,0.5,36,2,0.9444444444444444,0.9506007105477909,0.9566344315652673,0.8480274532506952,5.029559606077678,5.195883510567365,2.202053229752974,0.5,,,,,
Wine,18,Gradient Boosting,1.0,36,10,0.7222222222222222,0.905478429560845,0.9559455341225596,0.7742639577003876,3.957473069845741,4.720871140478189,1.9726380862013744,0.4,,,,,
Wine,18,Gradient Boosting,1.5,36,11,0.6944444444444444,0.8323324767555422,0.8620347192500649,0.7648273801770812,2.8115704316764694,3.0535730687694875,2.2615644382832447,0.2727272727272727,,,,,
Wine,18,Gradient Boosting,2.0,36,12,0.6666666666666666,0.8778582795731504,0.8783146468700193,0.8769455449794131,3.314950420406044,3.631833433061603,2.681184395094926,0.6666666666666666,,,,,
Wine,19,Logistic Regression,0.0,36,0,1.0,0.9439027501915866,0.9439027501915866,,5.1114779745026055,5.1114779745026055,,,,,,,
Wine,19,Logistic Regression,0.25,36,0,1.0,0.9514716762957782,0.9514716762957782,,4.978608958493584,4.978608958493584,,,,,,,
Wine,19,Logistic Regression,0.5,36,0,1.0,0.935146747053528,0.935146747053528,,5.129755153930523,5.129755153930523,,,,,,,
Wine,19,Logistic Regression,1.0,36,5,0.8611111111111112,0.9261522963962607,0.9386882101985649,0.8484296308219748,5.299673589013383,5.780576211947545,2.318077326821582,0.6,,,,,
Wine,19,Logistic Regression,1.5,36,10,0.7222222222222222,0.9331822307825401,0.9726110974723432,0.8306671773890519,5.134669522794656,6.146766504045089,2.503217371543529,0.4,,,,,
Wine,19,Logistic Regression,2.0,36,14,0.6111111111111112,0.9370328960051089,0.966325242115839,0.8910020664025328,6.701425507590098,7.993949947926553,4.670315672775667,0.7142857142857143,,,,,
Wine,19,Random Forest,0.0,36,0,1.0,0.8536750000000001,0.8536750000000001,,0.7391453703703703,0.7391453703703703,,,0.8538888888888888,,0.3588548907992192,,-0.9935581587541126
Wine,19,Random Forest,0.25,36,0,1.0,0.8364734126984126,0.8364734126984126,,0.7102539682539682,0.7102539682539682,,,0.8347777777777777,,0.41210531177560344,,-0.9903052649314715
Wine,19,Random Forest,0.5,36,5,0.8611111111111112,0.791101455026455,0.8312121351766514,0.5424152380952381,0.6403322751322751,0.7161500768049154,0.17026190476190478,0.0,0.7906666666666666,0.532,0.4883057168960651,0.8353017124122026,-0.9935973064686615
Wine,19,Random Forest,1.0,36,4,0.8888888888888888,0.6731142857142857,0.6919199404761904,0.5226690476190476,0.4410510582010582,0.47618392857142855,0.15998809523809523,0.0,0.6751111111111111,0.51,0.6960613913652205,0.8293004043438883,-0.9841086106152883
Wine,19,Random Forest,1.5,36,13,0.6388888888888888,0.6323510582010582,0.6736273291925465,0.5593238095238096,0.35851031746031753,0.42716625258799185,0.23704212454212453,0.0,0.6342222222222222,0.5633846153846154,0.7134074518101328,0.7972974813331022,-0.9849955808619729
Wine,19,Random Forest,2.0,36,12,0.6666666666666666,0.6207018518518519,0.6336208333333333,0.5948638888888887,0.3533313492063492,0.3845083333333333,0.29097738095238096,0.0,0.6201111111111111,0.5876666666666667,0.7325077958994458,0.7817370334717036,-0.9828591316028614
Wine,19,Gradient Boosting,0.0,36,1,0.9722222222222222,0.9669894268153807,0.9773042931889832,0.6059691037392965,5.713192190315951,5.862646222709453,0.48230105654341404,0.0,,,,,
Wine,19,Gradient Boosting,0.25,36,1,0.9722222222222222,0.9545463714513619,0.964505721957421,0.6059691037392965,5.561782555338048,5.706910598160751,0.48230105654341404,0.0,,,,,
Wine,19,Gradient Boosting,0.5,36,7,0.8055555555555556,0.937274780557725,0.9757517284893189,0.777870281983979,4.758752605442805,5.544592534863785,1.5031300406987431,0.0,,,,,
Wine,19,Gradient Boosting,1.0,36,4,0.8888888888888888,0.8933265752122383,0.913547013493314,0.7315630689636323,3.760675169981058,4.062132544955801,1.349016170183119,0.0,,,,,
Wine,19,Gradient Boosting,1.5,36,12,0.6666666666666666,0.8857412510178911,0.906619942092636,0.8439838688684017,3.3859350259033794,3.7450641802084967,2.667676717293144,0.3333333333333333,,,,,
Wine,19,Gradient Boosting,2.0,36,10,0.7222222222222222,0.8188853482559064,0.8499705493863945,0.7380638253166374,3.089776384966269,3.449243902906984,2.15516083832041,0.4,,,,,
Digits,0,Logistic Regression,0.0,360,13,0.9638888888888889,0.9558866473370772,0.9669315803727909,0.6610718963068715,5.630324946194863,5.799308810731595,1.1197556389451704,0.15384615384615385,,,,,
Digits,0,Logistic Regression,0.25,360,13,0.9638888888888889,0.9564881155276043,0.9638664831342512,0.7595424571040283,5.522933756537124,5.668231210247089,1.6446094152018949,0.3076923076923077,,,,,
Digits,0,Logistic Regression,0.5,360,24,0.9333333333333333,0.9312626461306996,0.9472057038424045,0.7080598381668298,5.227403405311721,5.500290296511599,1.406986928513427,0.20833333333333334,,,,,
Digits,0,Logistic Regression,1.0,360,74,0.7944444444444444,0.8926616175111007,0.9293193530272951,0.7509844234890533,4.588333658242911,5.227399694035725,2.118429790178792,0.3108108108108108,,,,,
Digits,0,Logistic Regression,1.5,360,125,0.6527777777777778,0.8690614625102874,0.9126491748577393,0.7871165632970772,4.500019592552932,5.634731425734086,2.366761346172362,0.368,,,,,
Digits,0,Logistic Regression,2.0,360,176,0.5111111111111111,0.8762157502814224,0.9035801435906777,0.8476075209126553,4.748002285763818,5.678612107744489,3.7750920173294817,0.5454545454545454,,,,,
Digits,0,Random Forest,0.0,360,12,0.9666666666666667,0.7303958509700177,0.7442190156905674,0.3295240740740741,0.6336043518518518,0.6528867998540413,0.07441335978835979,0.0,0.7335555555555556,0.33933333333333326,0.4137922393227559,0.7633295484482154,-0.9924562412315147
Digits,0,Random Forest,0.25,360,9,0.975,0.6024828527336861,0.6106223262334373,0.28504338624338627,0.4741969091710759,0.4848217112106001,0.05982962962962964,0.0,0.6064555555555555,0.2906666666666667,0.5769336506427025,0.8209193043204199,-0.9911301434369362
Digits,0,Random Forest,0.5,360,17,0.9527777777777777,0.5043221781305115,0.5152524457402009,0.2837879551820728,0.3572970634920635,0.3714051506316812,0.07264565826330531,0.0,0.5077333333333333,0.2882352941176471,0.684073292248352,0.8387407231230354,-0.9883697835400445
Digits,0,Random Forest,1.0,360,75,0.7916666666666666,0.36341969576719574,0.39029647451963245,0.2612879365079365,0.1969040740740741,0.23093396825396822,0.06759047619047619,0.0,0.3654777777777778,0.25930666666666674,0.811489441220276,0.8741941836077846,-0.9859884884223097
Digits,0,Random Forest,1.5,360,126,0.65,0.2949985405643739,0.32291285442952106,0.24315767195767196,0.12388147266313933,0.15684786324786323,0.06265817586293777,0.0,0.2958444444444444,0.24403174603174604,0.8688903064974143,0.9005705612495147,-0.9780875209418289
Digits,0,Random Forest,2.0,360,187,0.48055555555555557,0.25849054673721333,0.28856373979264155,0.23066882268058742,0.09295628306878306,0.12667332782824114,0.06176350903997963,0.0,0.26030000000000003,0.23272727272727275,0.8970854539372219,0.9119616380893203,-0.9641510311012422
Digits,0,Gradient Boosting,0.0,360,7,0.9805555555555555,0.9684653074859034,0.9756668244699334,0.6053030938626763,6.510698185458558,6.61592122714657,1.20445051176309,0.14285714285714285,,,,,
Digits,0,Gradient Boosting,0.25,360,19,0.9472222222222222,0.9205817527102995,0.9391495422686236,0.5873387927424819,5.052608015509505,5.272261173887509,1.1104118572516366,0.10526315789473684,,,,,
Digits,0,Gradient Boosting,0.5,360,35,0.9027777777777778,0.8551548093645145,0.8914653021047392,0.517985948205285,3.963240954914858,4.28760448558822,0.9512938843764979,0.11428571428571428,,,,,
Digits,0,Gradient Boosting,1.0,360,118,0.6722222222222223,0.7226994434920024,0.7989114875579507,0.5664001666787867,2.495097154463656,3.112741146590843,1.2284035434909495,0.07627118644067797,,,,,
Digits,0,Gradient Boosting,1.5,360,162,0.55,0.6600489489822327,0.7571010202465517,0.5414297507702872,1.94989433583519,2.630726530877594,1.1177660974500296,0.06172839506172839,,,,,
Digits,0,Gradient Boosting,2.0,360,216,0.4,0.6125789082693527,0.6827899583450132,0.5657715415522456,1.6276546552055338,2.0396845863840887,1.3529680344198307,0.10185185185185185,,,,,
Digits,1,Logistic Regression,0.0,360,11,0.9694444444444444,0.9511335172367126,0.9627893971089582,0.5813242376536457,5.435340621495426,5.571223082330475,1.1241607277288654,0.09090909090909091,,,,,
Digits,1,Logistic Regression,0.25,360,14,0.9611111111111111,0.9396625996527989,0.9536627858015045,0.5936579991205014,5.345977467554553,5.524852796415622,0.9252014828452783,0.07142857142857142,,,,,
Digits,1,Logistic Regression,0.5,360,30,0.9166666666666666,0.9262863783455251,0.951937942962055,0.6441191675636968,5.19293919011616,5.561229041786586,1.1417508217414793,0.06666666666666667,,,,,
Digits,1,Logistic Regression,1.0,360,68,0.8111111111111111,0.8831706220463127,0.9088761348084751,0.7727881260676143,4.40561546739521,4.849651200690081,2.498873789128994,0.35294117647058826,,,,,
Digits,1,Logistic Regression,1.5,360,144,0.6,0.8613135805078694,0.9059247855261032,0.794396772980519,4.262158700309504,5.254706506530378,2.7733369909781924,0.4236111111111111,,,,,
Digits,1,Logistic Regression,2.0,360,193,0.4638888888888889,0.8717514530455254,0.8964854966034619,0.8503494568062747,4.430169065641948,5.57571205031874,3.438947933823171,0.5492227979274611,,,,,
Digits,1,Random Forest,0.0,360,12,0.9666666666666667,0.7384407574011658,0.7529469139306848,0.31776221804511273,0.6440015475550306,0.6629679374979925,0.09397623920913394,0.0,0.7417,0.31233333333333335,0.3985347919455899,0.809773201620648,-0.9941169924908869
Digits,1,Random Forest,0.25,360,19,0.9472222222222222,0.6077986630289005,0.6254930382466768,0.29023119201512554,0.48004345671010223,0.5031713243654523,0.06495909510618651,0.0,0.6108666666666667,0.2869473684210526,0.568624386014643,0.81735878192412,-0.9930595424146748
Digits,1,Random Forest,0.5,360,30,0.9166666666666666,0.4992518350793971,0.5206078075806024,0.2643361375661376,0.34849927588767576,0.37574354387361647,0.048812328042328074,0.0,0.5022444444444444,0.2628,0.6830235716196633,0.8468699332532454,-0.9917349033990817
Digits,1,Random Forest,1.0,360,71,0.8027777777777778,0.3591808258833546,0.3839768902828204,0.2582503665672194,0.18883814069816943,0.21863870167404353,0.06753726574003406,0.0,0.3610333333333334,0.2551549295774648,0.8080695758985872,0.8772438106619158,-0.9880444459604533
Digits,1,Random Forest,1.5,360,137,0.6194444444444445,0.2987889343489631,0.32888706104987225,0.24979709307668027,0.12570966951222246,0.1596368278306198,0.07048517093556107,0.0,0.2996333333333333,0.2486423357664233,0.8626683040756505,0.8949659356071669,-0.9762760577044272
Digits,1,Random Forest,2.0,360,197,0.4527777777777778,0.27195538147732035,0.30890528979171716,0.24138261469941846,0.10269484797562234,0.14431595912070563,0.06825707580989349,0.0,0.2716777777777778,0.23943147208121832,0.8837933273903247,0.9033120422446261,-0.9730589271719713
Digits,1,Gradient Boosting,0.0,360,13,0.9638888888888889,0.9580997380565859,0.9696574439114972,0.6495978971601111,6.552641570544769,6.727642481090544,1.8814634198229263,0.23076923076923078,,,,,
Digits,1,Gradient Boosting,0.25,360,27,0.925,0.9150976720479578,0.9390092104982104,0.6201886978281772,5.170107774226576,5.46717190480471,1.5063168304296009,0.18518518518518517,,,,,
Digits,1,Gradient Boosting,0.5,360,48,0.8666666666666667,0.8492564711556412,0.8934036391406619,0.5622998792530077,4.059747505953693,4.480718628791588,1.323435207507381,0.125,,,,,
Digits,1,Gradient Boosting,1.0,360,123,0.6583333333333333,0.717529183499315,0.8137417119517605,0.532144067700701,2.507212237963192,3.2296684687039705,1.1151624275114478,0.08943089430894309,,,,,
Digits,1,Gradient Boosting,1.5,360,172,0.5222222222222223,0.6717587873195001,0.7524119734708696,0.5836029792005616,1.9665310483170113,2.500446866030312,1.3829486429094502,0.12209302325581395,,,,,
Digits,1,Gradient Boosting,2.0,360,221,0.3861111111111111,0.6504876032447917,0.7402448189867954,0.594033969814301,1.8127039546144463,2.450856592955904,1.4113319332141623,0.09049773755656108,,,,,
Digits,2,Logistic Regression,0.0,360,19,0.9472222222222222,0.9373738216061734,0.9573559885265386,0.5787465100354093,5.315152841880413,5.571143457127408,0.7207949577106759,0.10526315789473684,,,,,
Digits,2,Logistic Regression,0.25,360,23,0.9361111111111111,0.9369190058717234,0.958793116290992,0.6164157358154817,5.277933177464231,5.570048511495528,0.997808500570895,0.08695652173913043,,,,,
Digits,2,Logistic Regression,0.5,360,33,0.9083333333333333,0.9168193736019499,0.9412521670009161,0.6747126026485575,4.808015575929139,5.151404539467975,1.4053431190443082,0.12121212121212122,,,,,
Digits,2,Logistic Regression,1.0,360,83,0.7694444444444445,0.8764363475470538,0.9127700624470277,0.7551780460134055,4.380212324028794,5.113180998797821,1.9340397588357798,0.27710843373493976,,,,,
Digits,2,Logistic Regression,1.5,360,151,0.5805555555555556,0.8700480942812874,0.9092319741566827,0.8158134525994488,4.424311373331623,5.3432519773291505,3.152400206209218,0.47019867549668876,,,,,
Digits,2,Logistic Regression,2.0,360,187,0.48055555555555557,0.8641282212231226,0.9063308731190961,0.8250851261535856,4.511665310610763,5.7630767228259385,3.353942453320786,0.4919786096256685,,,,,
Digits,2,Random Forest,0.0,360,18,0.95,0.7115531251002084,0.7315661620380919,0.33130542328042334,0.6084070915504249,0.6352851938347552,0.09772314814814814,0.0,0.7138666666666668,0.3293333333333333,0.4293079820203337,0.7844077433320112,-0.9941411862235442
Digits,2,Random Forest,0.25,360,22,0.9388888888888889,0.5945665889049222,0.6118033026802258,0.3297479863570773,0.46336320426487093,0.4874896714396714,0.09269293585202677,0.0,0.5964666666666667,0.32781818181818184,0.5805290643728831,0.7940811266025595,-0.9930239194411851
Digits,2,Random Forest,0.5,360,38,0.8944444444444445,0.4924760505852172,0.5127084525378004,0.3210330656185919,0.33773181337181335,0.36786800099486433,0.08236727614490773,0.0,0.49401111111111107,0.31778947368421046,0.6902668751200471,0.7949949145561132,-0.9900560796934982
Digits,2,Random Forest,1.0,360,80,0.7777777777777778,0.35717021845438507,0.381963700267986,0.2703930321067821,0.1871877214606381,0.22017648191094621,0.0717270598845599,0.0,0.35746666666666665,0.266,0.8160674785044683,0.8604257953911183,-0.9850111506499665
